ref	word	lemma	pos	parse
2Cor 1:13	ἐπιγινώσκετε	ἐπιγινώσκω	V-	2PAI-P--
2Cor 1:13	ἐλπίζω	ἐλπίζω	V-	1PAI-S--
2Cor 1:13	δὲ	δέ	C-	--------
2Cor 1:13	ὅτι	ὅτι	C-	--------
2Cor 1:13	ἕως	ἕως	P-	--------
2Cor 1:13	τέλους	τέλος	N-	----GSN-
2Cor 1:13	ἐπιγνώσεσθε	ἐπιγινώσκω	V-	2FMI-P--
2Cor 1:14	καθὼς	καθώς	C-	--------
2Cor 1:14	καὶ	καί	D-	--------
2Cor 1:14	ἐπέγνωτε	ἐπιγινώσκω	V-	2AAI-P--
2Cor 1:14	ἡμᾶς	ἐγώ	RP	----AP--
2Cor 1:14	ἀπὸ	ἀπό	P-	--------
2Cor 1:14	μέρους	μέρος	N-	----GSN-
2Cor 1:14	ὅτι	ὅτι	C-	--------
2Cor 1:14	καύχημα	καύχημα	N-	----NSN-
2Cor 1:14	ὑμῶν	σύ	RP	----GP--
2Cor 1:14	ἐσμεν	εἰμί	V-	1PAI-P--
2Cor 1:14	καθάπερ	καθάπερ	C-	--------
2Cor 1:14	καὶ	καί	D-	--------
2Cor 1:14	ὑμεῖς	σύ	RP	----NP--
2Cor 1:14	ἡμῶν	ἐγώ	RP	----GP--
2Cor 1:14	ἐν	ἐν	P-	--------
2Cor 1:14	τῇ	ὁ	RA	----DSF-
2Cor 1:14	ἡμέρᾳ	ἡμέρα	N-	----DSF-
2Cor 1:14	τοῦ	ὁ	RA	----GSM-
2Cor 1:14	κυρίου	κύριος	N-	----GSM-
2Cor 1:14	ἡμῶν	ἐγώ	RP	----GP--
2Cor 1:14	Ἰησοῦ	Ἰησοῦς	N-	----GSM-
2Cor 1:15	Καὶ	καί	C-	--------
2Cor 1:15	ταύτῃ	οὗτος	RD	----DSF-
2Cor 1:15	τῇ	ὁ	RA	----DSF-
2Cor 1:15	πεποιθήσει	πεποίθησις	N-	----DSF-
2Cor 1:15	ἐβουλόμην	βούλομαι	V-	1IMI-S--
2Cor 1:15	πρότερον	πρότερος	A-	----ASNC
2Cor 1:15	πρὸς	πρός	P-	--------
2Cor 1:15	ὑμᾶς	σύ	RP	----AP--
2Cor 1:15	ἐλθεῖν	ἔρχομαι	V-	-AAN----
2Cor 1:15	ἵνα	ἵνα	C-	--------
2Cor 1:15	δευτέραν	δεύτερος	A-	----ASF-
2Cor 1:15	χάριν	χάρις	N-	----ASF-
2Cor 1:15	σχῆτε	ἔχω	V-	2AAS-P--
2Cor 1:16	καὶ	καί	C-	--------
2Cor 1:16	δι’	διά	P-	--------
2Cor 1:16	ὑμῶν	σύ	RP	----GP--
2Cor 1:16	διελθεῖν	διέρχομαι	V-	-AAN----
2Cor 1:16	εἰς	εἰς	P-	--------
2Cor 1:16	Μακεδονίαν	Μακεδονία	N-	----ASF-
2Cor 1:16	καὶ	καί	C-	--------
2Cor 1:16	πάλιν	πάλιν	D-	--------
2Cor 1:16	ἀπὸ	ἀπό	P-	--------
2Cor 1:16	Μακεδονίας	Μακεδονία	N-	----GSF-
2Cor 1:16	ἐλθεῖν	ἔρχομαι	V-	-AAN----
2Cor 1:16	πρὸς	πρός	P-	--------
2Cor 1:16	ὑμᾶς	σύ	RP	----AP--
2Cor 1:16	καὶ	καί	C-	--------
2Cor 1:16	ὑφ’	ὑπό	P-	--------
2Cor 1:16	ὑμῶν	σύ	RP	----GP--
